NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26
4333022,B,A,A,A,D,B,B,B,D,C,A,A,A,C,A,A,A,B,A,B,A,D,C,C,A,A
19973231,B,B,B,B,A,A,C,B,C,D,A,A,D,B,A,D,C,A,D,A,C,B,D,B,A,B
19766290,A,A,B,B,D,D,D,C,D,C,B,C,D,D,C,A,C,C,B,D,A,A,D,C,A,B
20355831,B,B,A,A,A,C,D,D,C,A,A,D,B,B,D,C,B,B,A,B,A,A,C,B,A,C
20146384,C,A,C,C,C,D,B,D,C,C,D,B,A,C,A,A,A,B,A,B,C,B,A,A,C,B
19882578,B,B,D,C,A,A,B,C,B,A,B,A,B,B,A,A,D,B,B,B,A,A,B,B,A,C
2935325,B,B,C,D,B,C,B,B,D,B,A,A,B,C,A,C,B,B,C,A,A,B,C,C,C,C
3267150,B,C,A,A,B,A,C,C,C,B,C,B,A,D,C,A,C,A,A,B,A,D,B,B,C,D
19765493,B,B,A,C,B,C,D,B,B,A,B,A,B,C,B,A,A,B,A,B,B,B,C,D,A,C
3562800,C,A,C,D,D,D,A,C,C,A,D,B,C,D,A,A,A,B,C,A,D,B,D,A,A,C
19798651,C,A,C,C,A,C,D,A,D,C,D,B,A,D,A,A,A,B,C,C,C,B,A,A,D,C
19879483,C,D,A,B,B,A,A,C,B,C,D,D,D,D,A,B,D,B,D,D,C,B,B,D,D,B
3555842,D,D,A,C,C,B,B,D,C,C,B,B,A,C,C,A,D,D,A,D,D,C,C,C,D,D
6013944,B,C,B,A,C,B,B,C,B,D,A,A,B,D,A,C,A,A,D,B,B,D,B,B,A,B
19711372,C,D,D,C,C,C,B,D,D,C,B,A,B,B,D,A,C,B,A,C,C,B,D,A,D,B
3219567,B,B,A,A,A,A,D,A,B,A,B,A,B,D,B,C,A,B,A,B,A,D,C,B,A,C
19734122,A,A,D,D,A,B,D,C,D,D,A,B,C,C,C,B,C,D,C,D,A,B,C,C,C,C
5106362,B,C,A,C,B,C,C,B,D,A,C,A,A,D,B,D,A,B,B,D,A,D,D,D,D,C
19733559,A,B,A,C,A,A,D,B,D,C,B,A,B,A,A,A,A,B,B,B,D,B,A,B,C,C
6337642,C,D,A,C,C,B,D,D,B,B,A,B,C,D,A,D,C,A,D,A,D,D,D,C,B,D
19839215,D,A,A,A,D,B,C,D,D,A,B,B,A,C,D,B,D,B,A,D,A,A,D,A,D,A
19795193,B,B,C,C,A,C,D,B,B,A,B,A,B,C,C,A,A,B,B,B,D,B,A,C,A,C
3714779,B,C,D,D,B,C,C,C,C,B,B,D,A,C,B,D,C,D,B,C,C,B,C,C,B,D
10267137,C,A,C,C,A,D,B,D,D,C,D,B,B,D,A,A,A,B,B,A,C,B,A,D,D,C
19773826,C,A,A,A,C,D,B,D,B,D,B,A,A,A,B,D,A,B,B,A,C,D,B,C,D,C
3485555,C,A,B,C,C,D,A,D,D,C,D,A,B,D,A,A,B,B,B,A,C,B,A,D,D,D
19922417,C,A,C,D,A,D,D,D,D,C,D,B,B,B,A,A,A,B,B,B,B,B,A,A,A,C
3009017,B,A,B,D,C,C,B,D,D,A,B,B,B,B,A,D,A,B,B,C,B,C,A,A,D,D
19930666,B,A,A,A,A,C,D,A,C,A,D,A,B,C,D,B,B,C,A,A,A,A,B,B,A,B
19800170,A,D,A,C,B,C,A,B,B,A,C,B,A,A,A,A,D,B,A,A,D,D,B,A,A,A
19921470,C,A,C,C,B,C,D,D,D,A,B,C,C,A,A,D,A,B,C,A,D,B,C,A,D,C
5033546,C,A,A,C,B,C,B,D,D,A,D,B,B,A,A,A,B,A,B,A,A,C,A,B,D,C
19862894,D,A,B,C,A,C,D,D,A,C,D,B,C,C,B,B,C,B,A,A,C,D,B,C,D,B
6535714,A,B,A,C,B,A,B,C,A,A,D,A,B,D,A,A,C,A,A,B,B,D,D,C,A,D
19898690,A,B,B,B,A,B,D,A,D,A,C,A,B,A,A,D,A,B,A,B,A,C,D,C,A,C
4841783,C,A,C,C,D,A,B,D,D,C,D,B,A,D,A,A,A,B,B,B,B,B,C,A,A,B
19892422,B,B,B,A,A,C,A,A,C,B,A,D,D,B,A,B,B,B,D,B,C,D,A,A,C,A
19864177,B,A,B,C,A,D,D,A,D,B,B,A,C,B,C,B,C,B,A,C,A,D,C,C,B,B
6301903,A,B,A,D,A,A,B,D,B,A,B,A,A,B,A,A,A,B,C,A,A,B,A,A,D,B
4516435,C,A,C,C,B,D,D,D,B,C,D,B,B,D,A,A,A,B,B,B,C,B,A,A,A,C
6655564,B,B,C,C,C,B,D,B,A,A,D,B,C,A,A,A,A,B,C,A,B,B,C,A,D,C
6876857,C,A,C,C,B,C,C,B,A,C,D,D,A,C,B,B,A,B,C,B,B,D,B,A,A,B
19772982,A,B,A,D,C,C,D,C,D,A,A,A,C,C,C,A,B,C,B,D,B,B,C,C,D,B
5579782,B,A,A,A,A,B,B,D,B,A,B,B,C,D,A,A,A,B,C,A,B,B,A,A,A,C
6536026,C,A,D,C,B,D,D,D,B,C,D,B,B,C,A,A,A,B,A,B,C,B,A,A,D,C
20262777,A,B,C,B,C,A,C,C,C,D,B,B,C,B,C,B,B,C,B,C,C,B,C,B,B,B
6133759,C,A,A,C,A,A,D,D,D,A,D,A,B,C,B,A,B,A,B,D,D,D,C,C,D,C
4768933,C,A,C,A,A,A,D,D,B,A,D,C,C,A,A,A,A,B,A,A,B,B,B,A,A,B
19996761,D,A,C,D,D,D,B,A,B,B,A,A,C,C,B,C,A,D,B,C,B,C,A,D,B,B
5581877,A,A,A,A,C,C,B,A,B,A,B,A,A,A,B,A,A,A,B,B,B,D,B,B,D,B
5453542,C,C,B,A,B,A,A,A,D,C,A,C,D,C,B,A,B,C,A,B,B,C,A,C,A,B
20144144,B,A,C,C,D,C,B,B,B,A,B,A,A,C,D,D,D,A,A,C,B,C,A,A,A,C
19956533,D,B,D,A,B,A,D,A,B,B,B,A,C,B,B,D,C,B,A,A,A,D,D,C,A,D
19792710,B,A,A,C,C,C,D,B,D,C,C,A,A,A,A,B,D,A,A,A,B,C,C,A,A,C
19862609,A,D,A,C,B,D,C,C,D,A,C,D,C,D,A,A,C,C,B,B,A,A,A,C,C,C
20122874,C,B,D,B,B,A,C,D,D,C,A,C,C,B,A,D,B,C,A,D,D,B,A,A,A,B
19826216,C,B,D,B,A,A,D,C,B,D,B,B,A,A,B,C,D,C,C,A,B,C,C,B,A,B
6870684,C,A,C,C,B,D,B,D,D,C,D,C,B,D,C,A,A,B,B,B,A,A,A,A,A,C
6302843,A,C,B,A,B,C,D,A,A,B,A,C,C,B,A,C,B,B,A,C,B,D,B,D,A,A
4661083,A,B,C,C,D,B,C,C,D,A,C,A,C,C,C,B,C,B,A,B,C,D,C,C,A,A
19809523,B,B,A,C,B,C,D,C,B,C,A,B,D,A,B,D,C,B,A,A,A,A,A,A,D,B
19861375,C,A,C,C,B,C,B,D,B,B,D,B,B,B,B,A,A,B,B,B,B,B,A,A,A,C
19955433,B,B,A,A,A,B,C,B,B,A,A,A,B,B,A,D,C,A,D,B,B,A,D,A,D,C
6687786,C,D,C,C,C,B,D,D,B,D,B,B,B,D,B,C,A,A,A,A,D,A,B,A,A,A
19835647,A,B,C,B,C,D,C,B,C,C,B,B,B,C,C,B,D,C,B,C,C,C,B,B,C,B
20143614,B,D,A,D,D,C,A,C,B,A,D,C,B,D,A,C,C,A,C,B,B,D,A,C,A,A
19818865,B,A,B,D,B,D,C,B,D,C,C,B,B,B,B,B,B,A,C,A,A,B,D,A,C,B
4115774,D,D,D,D,C,D,D,C,A,A,C,A,A,C,C,A,A,A,B,A,B,D,B,C,C,B
19914969,A,A,A,C,A,B,B,D,D,C,A,A,B,A,A,D,D,D,D,B,A,C,A,D,D,D
19902601,A,A,A,B,C,B,A,D,A,D,B,A,B,C,A,D,B,B,D,A,B,A,D,C,D,C
19956535,A,A,B,A,A,B,B,A,B,C,C,A,C,A,B,B,A,A,A,A,A,D,C,C,B,A
6015070,C,A,C,C,B,C,B,A,D,A,B,A,A,A,A,C,B,B,A,A,A,A,B,A,A,C
19792280,B,A,A,C,B,A,D,A,D,A,C,A,A,A,A,B,C,B,A,A,A,C,A,C,A,C
3716613,C,A,A,C,C,D,B,D,D,C,D,B,B,D,A,D,A,B,B,D,C,B,A,A,D,D
19744542,C,D,A,B,B,C,D,C,B,C,D,A,A,C,A,A,A,C,A,B,C,B,A,D,D,A
20133149,A,A,C,B,B,C,D,D,A,A,B,A,B,B,D,D,A,B,C,C,B,D,B,A,B,C
10267107,A,A,C,B,C,A,B,D,B,C,B,B,C,B,A,A,A,B,B,A,B,D,A,D,D,C
19894426,C,A,C,C,C,D,B,D,D,C,D,B,B,D,A,A,A,B,B,D,C,B,A,A,D,D
6498701,B,B,C,C,A,A,D,B,B,C,A,A,B,A,C,D,A,A,B,A,B,B,C,A,D,C
6762614,B,C,C,C,B,C,C,A,D,D,A,B,C,C,A,D,A,B,D,B,B,D,C,D,B,B
20252678,A,A,A,A,B,A,B,B,B,C,C,A,A,C,C,D,D,A,C,A,C,A,D,B,B,C
6728541,A,B,C,C,A,A,C,D,B,D,B,A,A,B,A,D,B,A,B,B,C,A,A,C,A,D
19715208,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B
19909733,C,A,C,C,A,A,B,D,B,D,C,A,B,B,B,B,A,C,A,B,A,D,A,A,D,B
4031355,C,A,C,C,A,D,B,D,A,C,D,B,A,D,A,A,A,B,C,B,C,B,A,A,D,B
19729032,B,B,A,C,A,A,D,B,A,A,B,A,B,A,B,C,C,A,C,A,A,C,C,B,D,C
19945227,B,A,A,A,A,A,B,B,D,A,A,A,B,B,B,D,D,C,A,A,B,A,B,A,A,C
3875443,B,A,C,A,A,C,A,A,D,C,B,A,A,A,A,D,B,B,D,B,A,B,D,A,D,C
19973306,C,A,C,C,A,C,D,D,B,A,B,B,A,D,A,A,A,B,B,A,A,D,A,A,D,C
19711350,C,D,B,D,B,D,C,B,C,C,C,C,B,D,B,C,D,C,B,B,B,C,C,D,A,B
6132713,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
19980319,C,A,C,C,C,C,D,D,D,C,D,B,B,D,A,D,A,B,A,A,C,B,A,A,D,D
3716570,C,A,A,C,A,C,D,D,D,C,D,B,B,D,A,D,A,B,B,D,C,B,A,A,D,C
6105972,C,A,A,D,D,C,D,A,D,D,C,C,A,A,C,C,D,A,C,A,C,D,B,D,D,D
20261750,C,A,C,C,D,B,A,D,D,A,D,B,B,D,A,A,A,B,B,B,C,B,A,C,D,C
19855968,D,A,A,A,A,B,B,D,B,A,A,A,D,C,A,A,A,B,B,B,D,A,A,C,D,B
19767593,D,A,A,A,B,A,A,C,D,D,D,A,B,D,A,A,D,A,A,B,C,B,C,C,B,C
20263948,B,C,B,A,B,C,B,B,B,A,D,C,A,B,B,D,C,A,C,B,D,C,C,B,D,D
6558248,C,B,C,C,B,A,B,D,A,C,C,B,A,D,B,A,A,C,C,B,C,B,B,B,A,A
20090595,B,A,B,A,A,B,D,A,C,B,A,B,A,A,A,A,B,B,A,A,C,A,A,C,B,A
3270330,B,B,B,B,A,C,B,D,A,D,A,C,A,C,B,B,C,B,B,A,C,A,C,C,B,A
6925341,C,A,A,C,C,D,B,D,D,C,D,B,B,D,A,D,A,B,B,D,C,B,A,A,D,D
4843288,C,A,A,D,D,C,B,B,A,B,A,B,C,C,B,C,B,A,B,B,B,A,D,D,D,D
19924354,C,D,B,C,B,C,A,D,C,C,D,B,B,C,A,A,A,B,B,B,A,B,A,C,C,C
4432469,C,A,C,C,A,B,B,D,D,C,D,B,B,B,A,A,A,B,C,D,B,B,A,A,D,C
6050405,C,A,A,C,A,C,D,D,D,A,D,A,A,C,B,C,A,A,B,D,A,A,A,A,D,C
19848022,C,B,B,C,D,B,C,C,B,A,B,C,B,D,A,D,A,A,A,A,C,D,C,B,A,D
4657082,A,C,A,D,A,A,D,B,C,A,B,D,A,D,C,A,B,A,A,D,D,A,C,A,D,C
10942197,C,D,D,C,B,A,B,D,C,C,D,B,A,B,A,A,B,B,A,A,D,A,A,A,D,B
5027518,C,C,B,A,A,D,B,D,B,A,D,B,B,D,A,A,A,B,A,D,A,B,C,A,D,C
19762904,B,A,B,B,B,B,B,B,D,B,D,B,D,A,B,B,A,D,B,A,A,B,A,B,A,A
19775936,B,D,B,D,D,B,A,A,B,B,C,D,A,A,B,A,B,C,B,A,B,D,A,C,A,C
10267162,C,A,C,C,A,D,B,D,D,C,D,B,B,D,A,A,A,B,B,D,C,B,A,D,D,C
4660519,C,A,A,C,A,C,B,D,D,C,D,B,B,D,A,D,A,A,B,D,C,B,A,A,D,C
6536279,B,A,B,C,A,A,D,A,B,C,D,A,B,D,B,D,A,B,A,C,A,B,B,D,D,C
19751681,C,C,C,C,A,A,B,D,B,C,C,D,C,A,A,C,A,D,A,B,C,A,D,D,D,C
19918626,C,C,C,C,C,C,D,A,D,C,C,A,A,C,A,D,B,B,C,B,C,A,C,D,B,A
4769844,D,A,A,A,B,D,D,D,A,D,D,B,B,C,A,A,C,B,A,A,A,B,A,D,A,C
3242034,A,A,C,D,C,C,A,C,A,A,B,A,A,B,A,B,B,A,A,D,D,D,B,B,D,C
19913563,B,C,C,B,B,C,B,C,B,B,C,B,B,B,C,C,B,C,B,C,B,D,D,B,B,C
6536027,C,A,C,C,A,B,D,D,D,C,D,B,A,A,A,A,A,B,B,D,B,B,A,A,D,C
2465110,B,C,A,A,C,A,B,A,B,A,A,D,B,B,C,A,A,A,A,D,A,B,C,A,A,B
3097850,C,A,C,C,C,A,A,D,B,C,D,B,B,A,A,A,A,B,B,B,D,B,A,A,A,D
6439632,B,A,A,B,B,B,C,C,A,A,D,D,C,C,A,D,C,C,D,C,C,A,A,A,B,D
19718280,C,D,D,B,D,C,D,A,B,C,C,C,C,C,D,B,C,C,C,D,C,D,C,B,C,B
5453475,B,D,A,D,B,D,C,B,C,C,D,B,C,C,C,C,D,B,C,A,A,A,B,A,D,B
5064869,C,B,C,C,B,C,B,B,A,C,D,A,C,B,A,C,B,B,A,B,B,C,B,B,D,C
3668774,B,B,B,B,A,B,B,B,C,D,B,A,B,D,B,B,A,A,D,B,C,C,B,A,A,B
10157423,D,C,D,A,B,A,B,B,C,A,A,D,A,D,C,C,D,C,C,C,B,A,C,D,A,A
2726025,C,B,A,B,B,B,D,B,D,B,C,C,A,C,A,A,C,A,A,B,B,B,C,B,B,A
19907490,C,A,A,C,A,C,C,D,D,A,D,B,A,A,A,A,D,A,C,D,A,C,A,A,D,C
19759010,C,C,C,C,A,D,B,D,B,A,B,B,A,B,A,A,A,B,A,D,C,B,A,A,D,A
3133251,C,A,A,A,A,A,A,B,A,C,D,A,C,D,A,A,A,B,A,C,B,A,A,A,B,A
3983661,D,A,D,B,D,C,D,B,B,A,A,B,A,A,B,D,C,B,A,A,D,B,A,A,A,B
4517339,A,D,C,C,D,C,D,B,D,D,A,B,D,D,B,C,A,B,A,D,A,D,A,D,A,B
20382640,C,A,B,C,C,C,B,D,D,C,D,A,B,C,A,D,A,B,A,B,C,B,A,A,A,C
7176800,C,A,A,C,C,C,D,D,D,C,D,B,B,D,D,D,A,B,B,D,C,B,B,A,D,D
20302403,C,D,C,D,A,A,B,D,D,C,D,A,B,D,A,B,A,B,B,B,C,C,A,A,D,D
5032663,B,A,C,B,B,B,D,A,D,A,C,C,C,B,A,D,A,C,D,A,C,D,D,C,A,D
19796595,C,A,C,C,C,C,B,D,D,C,C,D,A,B,A,A,C,D,D,C,A,B,D,C,D,A
19937140,B,A,B,C,C,A,A,A,A,A,D,A,D,B,B,A,B,B,C,A,A,B,A,C,A,C
6692124,B,B,C,A,A,B,B,B,B,A,B,B,A,B,A,B,A,B,B,B,B,D,B,C,D,C
20010992,B,B,A,C,B,B,A,B,A,A,A,A,A,A,A,D,B,B,A,A,B,B,B,C,A,B
6654584,D,D,B,A,D,C,D,A,D,D,C,B,A,A,B,A,C,D,A,D,A,B,B,C,A,B
20156296,C,C,A,C,B,C,D,D,B,C,D,B,B,C,B,C,A,B,B,D,C,B,A,B,D,B
19704591,C,A,C,D,A,D,D,D,D,C,B,B,A,B,A,A,A,B,D,B,B,B,A,A,A,C
20181511,C,A,B,C,A,A,D,D,A,C,A,C,B,A,A,B,C,D,C,A,B,B,A,A,D,A
20085245,B,D,B,A,D,C,C,D,B,A,C,A,B,B,A,B,B,A,D,A,C,D,C,A,C,C
6051174,C,A,C,C,A,D,C,D,B,C,D,A,A,A,A,A,A,A,C,D,D,B,B,B,D,C
6079960,B,A,A,A,D,A,A,C,A,A,A,A,A,A,A,A,A,A,D,C,D,A,A,A,A,B
6876026,C,A,B,B,A,B,C,D,A,D,D,B,C,B,A,B,A,B,A,A,B,D,A,A,A,C
6046808,D,D,D,D,D,B,D,D,D,B,C,A,C,D,D,C,D,D,D,A,D,C,C,C,C,C
20110756,C,C,C,C,C,A,B,D,B,C,A,B,B,B,A,B,A,B,C,C,A,B,A,A,D,B
3383450,B,C,B,A,B,C,D,B,A,C,C,A,D,A,B,A,D,B,C,C,C,C,D,B,D,B
3167642,C,A,C,D,A,C,A,A,D,C,C,D,A,B,B,B,D,C,B,C,B,C,B,C,A,C
19724903,C,A,C,D,A,C,D,B,D,B,D,B,B,D,A,D,A,B,A,B,B,A,C,A,A,C
2660080,B,A,B,D,A,D,B,D,D,C,B,A,B,D,A,A,A,B,D,D,A,A,D,D,D,C
5611964,B,C,C,D,B,B,D,D,B,D,C,A,A,B,D,D,B,B,D,A,A,B,D,A,A,B
20019255,B,C,A,C,C,C,B,B,A,C,B,A,C,A,A,D,A,A,C,B,B,D,C,B,D,D
19900981,B,C,A,B,B,C,D,A,B,C,C,A,C,C,C,D,C,B,A,D,D,C,D,C,A,B
19839411,D,C,B,A,B,B,D,A,D,D,C,A,D,B,C,A,C,D,B,B,C,B,D,C,D,B
19762146,C,A,C,C,A,D,A,D,D,C,D,C,A,D,A,B,A,B,B,A,A,D,A,B,A,A
3982184,C,A,C,C,A,A,D,C,B,C,A,A,A,D,D,C,A,B,C,D,B,C,B,A,D,A
7320931,D,A,B,B,B,B,D,B,D,A,B,B,B,C,A,B,C,A,B,B,B,A,B,B,C,A
4300509,B,A,D,C,A,A,D,D,D,A,A,A,B,D,C,A,A,B,B,B,A,B,D,B,D,C
6045828,D,B,A,D,C,D,B,D,D,A,B,C,B,D,A,A,D,C,D,D,B,D,C,B,D,A
5021062,C,A,B,D,B,C,D,D,D,B,C,A,A,D,B,B,C,B,C,A,D,C,D,B,A,B
10137313,A,D,B,A,A,D,C,C,C,D,B,B,A,A,A,C,A,B,B,A,A,D,D,B,B,C
4211968,C,C,D,C,C,C,D,D,B,D,B,B,C,D,A,C,C,D,B,B,C,C,A,B,B,C
7093236,A,A,A,A,B,A,D,B,D,C,C,A,C,B,C,C,D,B,B,C,C,D,C,A,D,C
5102604,B,D,C,C,B,C,D,D,D,C,D,A,A,C,A,B,A,B,A,A,B,A,C,A,D,C
2520302,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
6876863,C,A,C,C,A,D,D,D,D,A,D,B,D,D,A,A,A,B,B,D,C,B,A,A,A,C
19805207,C,A,D,C,B,C,D,B,D,D,B,D,B,B,A,A,C,B,C,C,C,B,C,A,D,D
6535732,A,D,D,C,D,C,D,D,C,C,D,D,A,D,D,B,B,A,B,B,D,D,D,B,D,B
19974765,C,C,B,C,B,D,D,B,D,A,A,B,A,C,A,C,B,B,A,A,A,D,D,B,A,C
19890159,C,A,A,C,B,D,B,D,D,C,D,D,B,C,A,A,A,B,A,A,B,B,A,A,D,B
19910334,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C
6133762,C,A,B,C,D,D,B,D,A,A,C,B,B,D,A,C,A,B,A,B,C,B,A,A,D,C
20265108,D,B,C,C,B,B,B,C,D,B,A,A,B,C,C,B,D,B,C,A,B,A,C,D,B,B
10267145,C,A,C,C,A,D,D,D,B,C,D,B,B,D,A,A,A,B,B,D,C,B,A,D,D,C
20347421,C,A,C,A,A,D,B,B,D,C,D,B,D,D,A,A,A,B,B,D,C,B,A,A,D,C
19980391,C,A,A,C,C,D,B,D,D,C,D,B,D,D,A,D,A,B,B,D,C,B,A,A,D,D
19854289,A,A,A,B,C,B,C,B,B,C,A,A,B,C,C,D,C,B,A,C,B,D,C,D,A,A
19828963,C,A,C,D,A,D,D,C,D,C,D,B,C,D,A,D,A,B,B,B,C,B,A,A,C,A
6870396,C,A,A,C,A,A,B,D,D,D,D,B,D,D,A,A,A,B,B,B,C,B,A,A,D,C
5783456,B,B,C,C,B,A,C,B,C,A,D,A,C,B,B,C,D,B,D,A,C,A,B,A,D,B
4473297,C,B,C,C,A,C,A,A,B,C,B,C,B,C,A,B,C,A,C,A,B,B,C,C,C,C
19923488,A,B,A,C,B,C,D,B,B,D,C,D,B,C,C,A,D,A,C,C,B,D,D,B,D,C
19980819,C,A,A,C,C,D,D,D,D,C,D,B,B,D,A,D,A,B,B,D,C,B,A,A,D,D
2724756,C,D,A,B,D,C,B,A,D,A,B,A,D,B,D,A,B,B,A,D,A,A,B,B,A,B
6877945,A,A,D,C,B,A,A,B,A,A,D,B,B,A,B,B,B,D,A,B,B,A,B,B,A,B
3133148,A,A,A,B,A,C,C,C,C,B,C,D,B,C,B,C,C,C,A,D,A,C,B,C,C,A
4367088,B,B,C,C,B,B,B,D,B,A,A,B,C,C,B,B,A,B,B,B,B,B,C,A,A,B
20061283,C,A,B,A,D,C,C,A,A,B,B,A,A,A,B,B,C,C,D,A,A,C,B,A,A,C
6877950,C,B,B,C,B,C,A,B,D,C,A,B,B,C,B,B,B,C,C,C,C,B,C,C,C,B
10659950,A,B,D,D,B,A,D,A,D,D,D,C,A,A,B,D,B,C,A,D,B,A,C,C,D,D
6878266,A,A,A,C,A,C,D,C,B,D,C,B,A,D,A,A,A,B,B,B,C,B,A,B,A,A
19729742,A,A,C,B,B,D,D,D,B,A,D,B,A,B,C,C,A,B,D,A,A,B,D,A,C,A
5105583,C,C,B,B,B,C,D,C,C,C,B,C,C,C,B,D,C,D,C,D,C,D,C,C,C,C
4212986,C,D,A,D,B,D,D,A,C,C,D,B,B,D,A,D,A,B,B,B,D,B,A,B,A,D
19864633,C,A,C,C,A,C,C,A,A,C,D,A,C,B,B,A,A,B,B,B,C,B,A,A,D,D
5485310,B,B,B,B,B,B,A,A,B,B,B,B,B,B,A,A,B,A,A,A,B,B,B,B,A,A
7092188,D,A,C,C,A,D,B,D,D,C,D,B,B,D,A,A,A,B,A,B,C,B,A,A,D,C
6876864,C,A,A,C,D,B,B,D,B,C,B,A,D,D,A,A,B,B,B,B,D,B,A,A,A,A
5003730,B,A,A,B,B,A,B,B,B,C,B,B,B,A,A,B,B,A,B,A,A,B,C,A,B,B
6133726,A,C,A,C,C,B,D,C,B,A,B,C,B,C,D,D,C,A,A,D,A,D,C,C,A,C
4655587,A,D,C,A,B,B,B,B,A,C,C,B,D,C,C,D,C,C,A,D,C,A,A,B,D,D
20002192,B,D,D,C,A,B,D,D,D,B,A,B,B,C,A,B,A,B,A,D,B,A,C,A,D,A
4951660,D,C,C,C,A,D,B,C,D,C,D,C,C,A,A,C,C,A,A,D,C,A,B,D,B,B
19784301,C,A,C,C,D,A,B,D,D,C,D,B,B,C,A,A,A,B,A,B,B,B,A,A,A,C
6876761,C,A,A,C,A,D,B,D,D,C,D,C,D,D,A,B,B,B,B,D,D,B,A,A,A,C
19794047,C,A,C,C,A,C,D,D,D,A,D,C,B,C,A,B,A,B,B,B,C,B,A,A,D,C
10267106,C,A,C,C,A,D,B,D,D,C,D,B,B,D,A,D,A,B,B,D,C,B,A,D,D,C
20301412,C,A,C,C,A,D,B,D,B,C,D,B,B,D,A,A,A,B,D,D,C,B,A,A,D,C
19939142,A,C,D,D,B,A,D,C,D,C,C,B,A,B,D,D,C,A,A,A,B,C,D,D,B,B
19936641,C,A,B,C,A,D,B,D,D,C,D,B,B,C,A,C,A,B,A,D,C,B,A,A,D,C
6498233,B,A,C,C,B,A,D,D,B,C,D,B,B,B,B,A,A,B,A,D,A,B,A,A,D,C
6927986,B,B,B,D,B,B,D,A,D,A,B,A,B,A,A,D,A,A,A,A,A,A,B,B,D,C
5752323,D,B,A,A,C,C,D,B,D,A,C,D,A,C,A,A,A,B,A,D,A,D,D,C,D,C
2789966,C,B,C,B,B,A,A,A,B,C,B,C,B,D,A,A,D,A,B,A,D,B,B,C,C,A
6045911,C,A,C,A,A,A,B,D,B,C,D,A,B,D,A,B,A,B,B,B,C,A,A,A,D,B
20322190,C,A,C,C,A,D,B,B,D,C,D,B,A,C,A,A,A,B,B,D,B,B,A,A,D,C
19970146,C,A,C,C,A,D,B,D,D,C,D,B,B,C,A,B,A,B,B,B,A,B,A,B,D,B
19876202,B,A,D,A,C,B,D,B,B,C,B,A,B,B,B,D,B,A,C,A,A,A,C,C,B,C
19968001,A,B,A,C,B,D,A,D,D,B,C,A,B,B,A,D,A,B,A,C,C,D,D,A,A,B
4470679,C,B,D,D,B,C,D,B,B,C,C,C,B,A,A,B,D,B,D,A,C,B,A,D,C,B
19826987,C,A,C,C,D,D,B,D,B,C,D,B,A,D,A,A,A,B,A,A,A,B,A,A,D,B
20095019,A,A,C,B,B,C,C,D,D,C,D,A,C,C,A,C,A,B,A,B,A,B,D,A,A,A
4438412,B,B,B,B,B,B,B,B,B,A,A,A,B,C,B,B,C,A,B,A,A,B,C,C,B,A
20014405,A,C,C,C,A,B,C,B,D,A,A,D,B,C,A,B,B,B,B,A,A,C,B,B,A,B
19952238,B,B,D,D,C,C,A,B,B,B,C,B,B,C,D,A,A,D,A,B,B,B,A,C,D,C
4472620,B,D,B,D,A,D,B,A,D,A,D,A,D,D,C,A,C,B,B,C,C,D,B,B,C,D
3385657,C,A,D,C,B,D,C,D,A,B,C,B,C,D,A,A,A,B,A,A,C,B,C,C,C,C
19721134,A,B,C,B,B,C,B,D,D,C,A,B,B,B,A,B,D,B,C,B,B,C,A,B,A,D
4657746,C,A,A,A,B,D,B,B,D,C,D,A,B,D,A,A,A,B,A,B,B,A,D,B,A,C
4658186,D,B,B,C,D,A,C,A,B,D,B,B,A,C,A,A,C,B,C,B,A,D,C,C,A,B
20137027,B,A,B,C,C,B,D,A,D,A,B,C,A,B,D,D,A,A,A,C,B,C,C,C,A,C
3713905,C,A,C,C,B,D,D,B,D,C,C,B,A,C,A,A,A,B,B,B,B,B,C,A,D,C
20161207,B,B,D,B,A,A,B,C,B,B,D,B,C,A,C,A,B,C,B,A,A,C,D,C,A,B
5532055,B,D,D,A,A,A,D,A,A,C,B,C,D,C,A,C,C,B,B,D,C,D,D,B,C,B
20156712,B,A,D,A,B,D,A,C,B,C,D,A,D,B,A,A,B,A,A,A,B,A,D,D,A,D
7090183,C,A,C,C,B,C,A,D,A,C,D,B,C,C,B,A,A,C,A,A,C,B,A,A,A,B
3671752,D,A,B,C,B,B,D,B,D,D,B,D,A,B,B,C,D,C,A,A,B,D,A,B,D,B
5485935,C,A,C,C,A,D,D,A,A,D,C,A,B,B,D,B,C,B,B,B,A,B,B,C,D,C
20360284,C,D,B,D,D,B,C,A,D,A,B,D,C,C,B,A,D,B,C,C,D,D,C,B,C,A
