NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26,G2-MAT27,G2-MAT28,G2-MAT29,G2-MAT30,MATEMÃ_x0081_TICA Y DATOS,contar
10024137,A,D,C,A,A,C,B,B,C,A,D,B,C,B,B,A,A,B,A,C,D,A,B,B,C,C,B,D,C,B,5,30
20078298,B,D,C,B,A,A,A,A,C,C,D,A,B,A,A,A,A,D,A,C,D,B,C,C,A,B,A,A,C,A,16,30
20200821,A,B,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,A,A,A,A,B,A,B,B,C,A,A,B,B,12,30
20078366,A,D,A,D,A,A,D,A,A,B,C,B,B,B,A,A,B,C,A,C,A,B,D,C,A,B,B,B,A,C,15,30
20200822,C,B,C,B,A,C,C,C,B,C,B,D,C,B,C,A,B,C,A,A,C,A,B,B,C,B,B,B,C,C,7,30
10276151,B,B,B,A,A,A,A,A,B,A,A,B,A,A,A,B,A,A,B,A,A,A,B,A,C,A,A,C,D,C,7,30
10230704,C,B,A,B,B,A,B,A,B,B,B,A,C,B,A,A,B,B,A,A,B,C,C,B,C,A,A,A,A,B,13,30
10230709,A,A,A,A,D,A,A,A,D,C,B,C,B,A,A,A,A,A,A,A,A,C,D,A,D,D,A,A,D,D,11,30
19890173,A,D,D,C,A,D,B,C,D,A,B,D,C,B,C,B,B,C,A,A,B,B,D,B,B,B,A,A,C,C,6,30
10230714,C,D,C,B,C,D,B,D,B,C,C,C,B,B,B,C,C,B,C,D,B,B,B,D,B,C,B,D,B,B,11,30
10230719,C,B,D,A,A,C,C,D,A,B,A,B,B,A,B,D,A,A,A,D,D,B,A,C,A,B,A,A,C,D,6,30
10230725,A,B,B,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,D,A,B,A,B,B,A,B,B,B,B,B,9,30
10230730,A,D,B,A,C,A,D,A,D,B,C,D,A,A,B,B,A,D,B,B,B,A,D,B,C,B,A,D,A,A,6,30
10230733,D,A,A,A,C,C,A,A,D,D,D,C,B,D,D,A,A,D,B,C,C,C,C,B,C,C,B,C,A,D,9,30
10230738,A,D,B,B,B,A,A,A,B,C,C,A,A,B,B,A,A,D,A,C,B,B,B,B,C,B,D,A,B,C,16,30
10230741,D,D,B,D,C,A,A,D,B,C,C,A,B,C,B,A,B,A,A,C,A,B,C,C,A,C,D,A,B,C,24,30
10230746,C,B,B,D,A,B,B,B,B,C,C,C,C,A,B,B,B,C,B,B,A,D,C,B,D,A,A,A,A,A,8,30
10230747,C,B,A,A,C,A,C,A,A,A,B,A,B,B,B,A,A,B,A,A,B,B,B,C,C,A,A,B,D,B,11,30
10230755,C,B,B,B,A,B,B,B,C,A,D,A,C,B,B,B,C,B,D,B,D,B,B,B,B,C,C,B,C,C,7,30
10230748,B,B,B,B,B,B,B,B,D,C,C,C,D,B,A,B,B,B,A,A,B,D,D,C,B,B,B,B,B,B,9,30
19996228,A,A,B,A,D,A,A,C,B,B,B,B,A,A,B,C,B,B,A,B,B,B,B,A,B,B,B,D,D,A,8,30
10230750,B,D,A,A,A,C,B,B,B,B,B,B,C,B,B,B,B,D,D,B,B,D,B,A,A,A,A,A,B,B,8,30
10276183,D,A,A,A,A,A,A,D,A,A,A,A,A,A,C,D,A,A,A,B,A,A,A,A,A,A,A,A,A,A,10,30
10230721,A,D,B,A,B,A,D,C,D,C,C,C,D,D,D,B,A,C,A,C,B,D,B,C,C,D,C,B,B,B,7,30
10230754,A,B,B,C,B,D,B,B,B,B,B,B,B,A,B,A,A,B,C,B,A,B,B,A,B,A,B,B,B,B,8,30
20208889,D,D,A,D,A,D,A,B,C,A,C,D,C,B,C,A,B,B,A,C,C,A,B,C,B,C,B,C,C,C,12,30
19766074,B,C,C,B,B,B,C,C,B,B,C,D,C,B,B,A,B,B,A,D,B,A,B,C,B,C,C,B,C,C,10,30
20260103,D,D,A,B,D,A,D,A,A,D,C,B,B,B,A,A,B,B,A,B,A,B,C,C,A,C,D,A,A,B,22,30
10147612,D,D,A,B,A,A,A,A,D,C,C,D,B,B,A,A,B,D,A,B,C,B,C,C,B,C,D,A,D,C,22,30
20078989,B,D,A,A,A,A,C,A,B,A,D,D,C,A,C,A,C,A,A,D,D,A,C,B,B,A,A,B,D,A,8,30
10147665,D,D,D,A,A,B,C,C,A,C,C,B,B,D,C,C,A,B,C,C,B,A,C,C,A,C,A,A,D,C,12,30
20208880,C,D,A,C,A,B,A,A,B,A,A,D,D,C,A,A,A,C,A,C,B,B,B,B,B,D,C,D,A,B,10,30
20078116,B,B,A,C,A,C,A,C,C,C,C,B,C,C,B,D,B,B,D,C,B,B,B,A,C,C,C,B,D,A,9,30
20208881,D,A,D,A,A,B,A,B,D,C,A,A,A,C,D,D,A,B,A,C,A,B,C,C,C,C,A,A,A,C,14,30
20208895,A,D,A,B,A,A,A,A,B,C,C,A,B,C,A,A,B,C,A,B,B,B,C,C,A,C,D,A,B,C,26,30
20078332,A,D,A,A,A,A,A,C,D,C,D,B,B,B,A,A,B,D,A,B,A,B,C,C,A,A,D,A,D,A,18,30
20094569,B,B,B,B,A,A,A,A,D,B,D,B,B,A,C,A,B,B,A,B,D,A,C,C,B,D,B,B,C,D,12,30
20078393,D,D,A,B,A,A,A,A,B,C,C,D,B,C,A,A,B,B,A,B,C,B,C,C,A,C,D,A,D,C,26,30
20028338,D,D,A,D,C,A,A,D,D,C,C,D,B,A,C,A,C,C,A,C,C,A,B,D,B,A,D,A,A,C,14,30
10151598,C,D,A,D,A,A,C,C,B,C,D,D,B,A,B,A,B,B,A,A,B,B,C,D,A,A,D,C,D,B,14,30
20208930,D,D,A,A,A,A,A,A,C,C,D,D,B,B,B,A,A,B,A,B,D,B,C,C,A,C,D,A,D,C,20,30
20397659,B,D,A,B,A,A,D,C,B,C,C,B,B,A,A,A,B,B,A,B,A,B,C,B,C,A,D,A,C,C,20,30
20078448,D,D,A,B,B,C,A,A,B,B,C,D,A,B,A,A,B,D,A,B,D,B,C,D,B,C,D,C,A,C,18,30
19993988,A,D,A,A,B,A,D,B,B,A,C,B,B,B,C,A,B,D,A,C,C,A,A,D,B,B,A,A,C,C,11,30
20078156,B,C,A,A,B,A,A,B,D,A,C,D,B,A,B,A,D,A,A,A,B,A,A,B,A,A,A,A,B,D,10,30
19967346,C,D,A,B,B,D,C,A,C,A,D,D,B,B,B,C,B,A,A,D,D,C,A,B,D,B,A,D,C,B,7,30
20208910,D,D,C,A,D,C,C,D,D,C,D,C,D,D,C,D,C,D,B,C,C,B,D,D,D,D,D,D,C,C,6,30
20079442,D,D,C,B,D,A,A,A,D,A,C,D,B,B,A,A,B,D,A,C,C,B,D,A,B,A,D,A,A,C,16,30
20084459,D,D,C,B,A,C,D,C,A,A,A,D,D,A,A,A,B,C,A,B,B,B,B,D,B,B,B,C,D,B,9,30
20279050,D,B,C,A,D,A,A,D,B,A,A,A,A,A,A,C,A,C,A,D,B,B,A,A,A,C,D,A,A,C,13,30
20121082,A,C,B,D,D,D,A,D,B,D,A,C,B,C,C,A,C,C,D,B,B,D,A,A,C,B,D,C,C,A,7,30
20286887,D,D,B,A,A,B,A,C,C,C,D,B,B,B,C,A,B,B,A,B,C,C,C,B,B,A,A,A,A,A,12,30
20047872,D,B,C,B,A,D,C,C,B,A,C,D,A,B,B,A,C,C,A,C,D,B,B,C,B,D,C,D,A,B,8,30
20078113,D,D,A,D,A,A,A,C,B,C,C,D,B,B,A,A,B,D,A,B,C,B,B,C,C,C,D,B,A,C,19,30
10003926,D,D,A,B,A,A,B,A,B,C,C,A,B,C,A,A,B,C,A,B,A,B,C,C,A,C,D,A,B,C,27,30
19954258,D,D,D,B,C,A,A,D,A,A,C,D,D,B,A,A,C,D,A,B,A,B,C,B,A,C,D,A,A,C,19,30
10106041,D,B,A,C,A,D,D,A,D,B,C,C,C,B,A,A,B,C,A,A,C,D,C,C,B,D,A,B,C,D,10,30
20201656,A,A,A,A,A,A,B,B,A,A,B,A,A,B,A,A,B,B,A,A,A,C,C,A,B,A,A,A,B,C,13,30
20201659,A,C,D,C,A,A,A,C,A,B,D,B,B,A,B,A,A,B,A,A,D,A,D,B,A,D,A,C,B,B,8,30
19928181,A,A,A,D,B,B,A,A,B,C,B,C,C,C,B,A,C,D,A,A,D,D,B,A,B,A,C,B,D,D,8,30
20201661,B,D,A,C,C,B,A,C,B,B,C,B,D,C,A,A,B,D,A,C,A,B,D,B,A,B,D,C,B,A,16,30
20201662,A,D,A,A,A,A,A,A,C,A,D,D,A,A,B,A,B,B,A,C,A,A,B,A,B,B,A,C,D,B,10,30
20078320,B,C,C,C,B,C,A,C,B,A,C,C,C,C,D,A,C,B,A,C,B,B,B,C,B,B,C,B,C,B,9,30
20201664,A,D,A,A,A,B,B,B,A,B,C,A,B,B,B,B,B,C,A,C,A,A,C,D,A,A,D,B,D,C,12,30
20078404,D,C,D,B,B,D,C,A,B,A,B,B,A,C,A,D,B,C,D,B,B,C,C,D,B,C,B,A,B,B,12,30
10031519,C,A,A,B,A,A,D,C,B,A,C,A,D,A,A,A,A,B,C,A,A,D,B,D,D,B,A,D,C,D,10,30
10130644,D,D,A,B,A,A,B,A,B,A,D,A,B,B,A,A,B,D,A,B,A,A,C,C,B,B,D,C,B,C,20,30
10130680,D,D,C,A,A,B,D,A,B,A,C,C,B,B,A,C,B,B,B,D,B,A,D,B,B,D,C,A,C,C,11,30
20094685,D,D,A,C,D,A,A,A,C,B,C,B,B,B,A,B,C,A,A,C,C,B,D,C,C,C,D,C,A,C,15,30
19773818,A,D,A,A,A,A,A,A,D,C,D,C,B,A,A,B,B,D,A,D,D,B,A,A,A,A,A,D,A,C,13,30
20199260,A,C,A,C,A,D,B,B,A,A,D,D,C,B,A,A,C,C,A,D,B,A,B,C,A,A,B,A,D,C,8,30
20077048,C,D,A,D,C,D,D,D,B,A,C,D,C,C,C,A,D,B,A,C,B,A,B,C,C,B,B,D,B,A,11,30
20410178,B,D,A,A,D,C,A,C,A,A,D,D,A,A,B,A,A,A,A,A,D,A,B,C,A,C,D,D,D,A,9,30
20199279,A,C,D,B,B,A,B,C,B,A,C,B,C,A,D,B,A,B,B,A,C,D,C,D,A,D,B,C,C,C,8,30
19895815,B,A,A,A,A,A,C,A,A,B,C,D,A,A,A,A,A,B,A,B,A,B,C,B,A,B,D,A,B,D,16,30
20281336,B,D,A,D,A,D,A,B,A,A,C,D,D,A,C,D,A,B,A,C,C,A,B,C,D,B,A,A,D,C,9,30
10198729,B,D,D,C,C,C,A,C,D,A,D,A,D,A,B,A,A,C,A,C,A,C,B,C,A,D,B,C,D,C,10,30
10211545,C,D,C,B,A,A,B,A,A,C,B,A,B,A,D,B,B,B,B,C,B,B,C,D,B,C,B,B,B,B,13,30
20363249,A,D,D,B,A,D,A,A,B,A,C,A,B,B,B,A,B,D,A,B,A,B,C,C,A,B,D,A,D,C,20,30
20093766,A,D,B,A,A,D,A,A,B,C,D,D,B,A,A,A,A,A,A,C,B,B,A,D,B,B,A,A,D,C,12,30
20374523,C,C,D,A,C,C,D,A,C,A,B,D,B,A,D,A,A,A,A,D,D,A,A,D,B,B,B,C,C,C,6,30
20076527,D,D,A,B,C,D,A,A,B,C,C,A,B,B,A,A,B,D,A,B,A,B,C,C,A,C,D,A,B,C,27,30
20281341,D,D,A,B,C,D,A,A,B,A,C,A,C,C,A,A,B,B,A,D,A,B,C,D,A,C,A,C,D,C,22,30
20281342,A,D,B,B,A,A,B,A,B,A,C,D,B,B,B,B,A,B,A,C,C,B,A,B,D,B,A,C,A,B,10,30
10211548,D,C,B,C,A,B,D,D,B,B,C,D,B,A,D,B,C,A,A,B,A,B,A,D,B,D,C,C,A,B,8,30
20281343,D,B,A,D,A,B,D,A,C,C,D,B,D,B,B,A,D,B,A,D,A,A,A,C,B,A,A,C,B,D,10,30
20281345,B,C,C,A,A,A,B,C,B,B,B,C,C,C,A,B,B,B,D,B,B,B,A,C,C,A,A,B,B,B,10,30
20281346,D,D,D,C,A,A,C,B,B,B,B,C,B,B,B,D,B,D,A,A,B,B,D,A,B,C,D,D,D,C,11,30
20374524,D,D,D,A,A,D,A,A,A,A,A,A,B,B,D,D,A,A,A,A,A,A,B,A,A,A,B,A,A,A,10,30
20374462,D,C,C,A,A,D,A,D,B,B,B,B,C,A,C,B,B,C,A,C,D,A,D,D,D,D,C,B,A,B,5,30
20374514,B,D,D,B,A,B,B,C,C,B,A,A,C,C,D,B,B,B,B,C,A,B,B,D,A,C,B,C,C,A,10,30
20094016,D,D,A,A,C,D,A,A,C,B,C,A,C,D,A,A,B,C,A,B,B,B,C,D,B,B,B,B,D,C,16,30
20094038,B,D,C,B,C,C,B,B,C,A,C,C,C,B,D,A,A,B,A,B,C,A,A,B,B,D,C,A,D,B,9,30
20374513,D,D,A,B,C,A,A,A,C,C,C,A,A,B,A,A,B,D,A,B,D,B,C,A,A,C,D,A,B,C,24,30
20374517,A,D,B,D,C,D,A,A,B,C,C,A,D,B,A,A,B,B,A,B,A,B,C,D,B,C,D,A,D,C,21,30
19993583,C,D,B,D,B,B,C,C,B,B,D,D,C,D,D,C,B,C,D,D,D,A,C,C,B,B,B,C,C,D,5,30
20374512,D,B,C,B,C,A,B,C,B,C,C,A,C,C,D,D,B,A,A,D,D,A,C,B,A,C,B,D,A,B,14,30
20094217,D,D,A,B,C,D,A,B,B,B,C,A,A,B,A,A,B,B,A,B,A,B,C,C,B,C,B,C,D,B,20,30
5069438,A,B,D,B,A,A,A,C,A,A,A,A,A,A,A,A,A,C,B,B,B,B,C,A,B,A,C,B,C,A,9,30
20094374,A,D,B,B,C,D,A,C,B,B,C,A,B,B,B,A,B,B,A,C,A,B,D,C,B,C,D,B,D,C,18,30
20281359,B,C,B,C,B,B,B,B,D,C,B,B,C,B,C,C,C,C,A,B,C,C,C,B,D,B,C,D,D,D,4,30
20374525,A,D,B,B,A,C,C,C,D,C,D,D,B,A,C,A,A,C,A,C,C,A,B,D,B,B,A,B,B,C,8,30
10198730,D,D,A,B,C,D,A,A,B,C,C,D,C,D,A,A,B,D,A,B,B,B,C,C,B,C,D,A,B,C,23,30
20281361,D,D,D,B,A,A,A,A,C,A,D,C,B,B,C,A,B,D,A,C,A,C,A,B,C,C,A,B,D,A,12,30
20374518,D,D,A,B,A,D,A,B,B,B,D,A,A,A,C,A,B,D,A,C,C,B,C,C,A,C,A,C,D,B,15,30
20077485,D,D,A,B,C,D,A,A,C,C,B,A,C,B,A,A,B,C,A,B,A,B,C,C,B,C,D,A,D,C,22,30
20281364,D,D,A,B,C,D,A,A,B,B,A,A,B,B,A,A,B,D,A,B,A,B,C,D,B,C,D,A,B,C,23,30
20374468,C,A,D,D,C,B,A,D,B,B,C,C,B,B,C,B,A,B,A,C,C,C,C,C,B,A,C,A,C,C,11,30
20374519,A,D,A,B,A,C,B,A,B,C,D,D,B,A,C,A,A,C,A,C,B,A,A,C,B,B,D,D,D,C,12,30
20281340,A,D,A,A,A,A,D,C,D,A,D,C,D,A,D,B,A,B,A,D,C,B,D,B,C,B,A,A,D,B,7,30
19774140,A,B,B,A,A,A,A,D,B,A,C,A,A,A,B,B,B,B,A,A,B,B,B,B,C,A,B,A,B,C,12,30
10179134,D,D,A,A,D,A,D,B,B,C,C,A,B,B,B,A,B,C,A,B,A,B,C,C,A,C,D,A,D,C,22,30
20093563,A,C,A,C,B,B,B,C,C,C,C,B,D,C,C,A,B,C,A,C,B,C,C,C,B,A,B,B,C,C,10,30
20214160,A,D,B,B,B,C,A,D,A,C,B,D,B,B,C,A,B,D,A,B,A,B,C,C,A,C,B,A,A,C,17,30
20214166,D,D,A,B,D,A,A,B,D,B,D,D,C,B,C,A,B,B,A,B,B,A,C,C,A,C,D,A,D,D,17,30
20223880,D,C,C,C,A,C,A,A,C,D,B,C,B,A,C,A,A,A,A,A,B,B,C,A,C,B,B,A,C,D,9,30
20214171,C,B,B,A,C,D,D,C,B,C,B,A,C,B,D,A,B,A,A,B,A,D,D,C,B,D,A,C,C,C,11,30
20214174,D,A,A,B,A,C,A,C,B,B,C,D,B,B,A,A,D,B,A,A,A,B,A,C,A,C,D,A,A,D,18,30
10159224,B,C,C,A,B,B,C,C,B,A,B,D,C,D,C,A,C,A,A,D,B,B,C,B,C,B,A,C,D,B,5,30
20214181,A,D,B,A,A,D,C,D,C,A,D,C,C,A,C,B,C,C,A,B,C,A,B,C,A,C,A,C,B,C,8,30
20093920,D,D,A,B,D,A,A,D,A,B,C,D,B,B,B,A,C,D,A,B,A,B,C,C,C,C,B,A,A,C,18,30
20302204,D,D,A,B,C,A,A,A,B,C,C,A,B,C,A,A,B,C,A,B,A,B,C,C,A,C,D,A,B,C,29,30
20296764,D,D,A,B,C,C,A,A,B,B,C,B,A,C,A,A,A,C,A,A,A,B,A,C,A,A,A,A,B,C,20,30
20331883,A,C,A,A,A,A,A,B,C,A,B,C,C,A,A,A,C,B,A,A,A,A,B,C,B,A,D,A,D,C,12,30
10127800,A,D,C,B,B,A,A,C,B,A,C,D,C,B,A,C,D,D,A,C,B,A,C,A,B,B,A,C,C,C,10,30
20214196,A,C,A,A,B,A,A,C,A,B,A,D,B,A,A,A,A,D,A,D,B,B,B,A,C,A,B,A,D,C,10,30
10127745,B,D,A,B,A,B,B,A,B,B,A,B,C,B,A,B,B,D,A,B,A,A,A,B,A,C,A,B,C,C,13,30
20214213,D,D,A,A,A,A,A,D,B,B,C,D,B,B,A,A,B,C,A,B,A,B,C,C,A,B,A,A,A,C,20,30
19873597,D,C,C,B,A,B,B,C,B,A,B,D,B,B,C,A,C,B,A,C,A,C,C,B,B,B,A,B,C,C,10,30
20214221,A,D,A,B,D,A,D,B,B,B,B,A,B,A,A,A,B,D,A,B,B,B,C,A,B,D,D,C,A,C,16,30
10128346,D,D,D,A,C,A,A,B,D,A,C,D,D,A,C,A,B,C,A,D,C,B,B,D,B,C,B,C,D,D,11,30
20094518,A,B,B,B,B,B,A,B,B,B,B,B,D,B,B,A,C,B,A,A,A,B,A,A,A,B,B,A,B,B,11,30
20094552,A,D,B,A,A,A,C,A,B,A,B,A,B,B,B,A,B,B,A,C,A,D,B,C,B,A,A,A,D,A,13,30
20094732,B,C,D,A,A,A,B,A,C,B,B,B,C,B,D,A,B,B,A,D,B,A,B,C,B,C,B,C,D,C,9,30
20214253,D,D,B,D,D,D,C,D,A,D,B,D,B,B,D,A,B,C,A,D,A,D,B,C,D,B,A,D,C,C,9,30
20214258,B,B,A,C,D,B,A,A,B,A,B,B,B,B,C,C,A,D,A,C,B,B,D,C,B,B,B,B,B,D,9,30
20094786,B,D,C,A,A,A,C,B,A,C,A,A,B,D,A,C,C,A,A,A,A,B,D,D,A,C,A,B,D,B,11,30
20214169,A,D,A,B,B,D,A,C,B,B,C,D,D,B,A,A,B,A,A,B,A,C,C,C,A,A,D,A,A,B,17,30
20214170,A,D,A,A,A,A,A,B,B,A,C,C,A,B,B,A,A,D,A,A,A,A,C,A,A,A,A,A,A,B,12,30
20331865,D,D,A,B,C,C,A,A,B,B,D,B,B,C,A,A,B,C,A,A,B,A,C,A,A,A,D,C,B,A,18,30
20166970,D,D,C,C,C,C,A,A,D,A,C,D,D,B,B,A,B,D,A,D,C,B,C,C,B,B,A,C,C,C,13,30
20214187,B,D,A,B,A,A,A,B,B,A,A,B,B,B,B,A,A,D,A,A,B,A,A,B,B,B,A,A,B,D,11,30
20214191,C,D,B,A,A,B,C,A,A,A,C,D,A,C,C,B,A,B,A,A,B,B,A,D,C,A,A,A,D,B,8,30
20281942,A,D,A,B,D,A,C,A,B,B,D,C,B,B,A,A,B,D,A,C,B,B,B,A,A,C,D,C,A,C,16,30
10153288,A,A,A,A,C,A,A,A,B,A,D,B,D,B,A,A,C,A,A,B,A,C,C,A,A,A,B,C,C,A,13,30
20331886,C,B,C,B,A,D,C,B,C,B,C,B,B,A,C,B,B,A,B,C,C,B,B,B,C,B,A,B,B,C,7,30
20214202,D,D,A,B,D,B,A,B,B,A,D,D,B,B,B,A,C,B,A,B,A,B,B,C,B,C,B,A,C,A,16,30
10031358,D,D,A,B,A,A,C,A,D,B,D,B,B,B,A,A,C,D,A,B,D,A,A,C,B,C,D,C,A,D,14,30
20214208,A,D,A,A,A,B,A,B,B,A,D,D,A,A,C,C,B,B,B,C,A,A,B,D,B,A,B,B,A,A,7,30
20331906,B,C,A,D,A,C,A,B,B,C,D,B,C,B,B,A,C,B,A,D,C,B,B,C,A,A,A,A,D,C,12,30
20098839,A,B,A,B,A,C,B,B,A,B,A,D,B,A,C,A,B,B,A,D,B,A,A,D,B,D,A,A,B,B,9,30
20090538,A,D,A,B,D,A,C,A,B,B,C,C,A,B,A,A,B,D,A,C,B,B,D,A,A,C,C,C,A,C,15,30
10136227,A,C,C,A,D,B,A,B,B,C,A,C,B,B,A,B,B,C,C,A,B,A,B,B,B,C,A,C,B,B,8,30
20296921,D,D,C,A,A,A,C,A,B,A,C,D,C,A,B,A,B,C,A,B,C,A,C,C,B,C,D,A,A,A,15,30
20214241,B,D,B,C,D,C,C,B,B,B,C,D,A,C,D,B,C,A,A,C,B,D,B,A,D,A,B,C,D,A,5,30
20094631,D,C,D,A,B,A,C,B,B,D,D,D,C,A,A,A,A,B,A,B,B,A,D,C,A,C,B,A,A,C,13,30
20214247,A,D,A,C,C,D,A,B,D,B,C,A,D,B,C,A,A,C,A,C,C,B,B,C,B,C,D,A,A,D,13,30
20273843,D,D,B,C,A,A,C,B,D,A,C,D,C,A,C,D,A,A,A,C,D,A,A,C,A,B,A,C,A,C,8,30
19854351,D,D,A,C,B,A,A,A,A,C,C,B,B,B,B,A,B,B,A,B,B,B,C,C,B,A,D,B,B,D,19,30
20296329,D,D,A,A,A,D,A,D,B,B,B,D,B,C,B,B,B,D,A,A,A,C,B,C,B,B,B,A,D,B,12,30
10310480,D,D,A,B,A,A,C,A,D,A,C,D,B,B,B,A,A,B,A,D,D,B,C,C,A,A,D,A,A,C,18,30
20093723,B,D,C,D,B,A,B,B,B,C,B,C,B,B,C,B,C,C,A,C,B,B,C,C,C,B,B,B,D,A,9,30
20281941,C,C,C,C,C,C,B,B,C,C,A,C,B,A,C,B,A,A,C,A,D,B,C,B,A,A,A,C,C,C,7,30
10081896,D,D,A,A,D,A,A,B,D,A,C,D,A,A,B,A,B,D,A,B,A,A,C,C,A,C,D,A,A,D,17,30
10101990,D,D,C,C,A,D,C,A,B,C,C,B,D,A,B,A,C,C,D,D,B,C,D,C,C,A,B,B,C,C,9,30
20411656,A,D,A,D,D,A,D,A,D,B,C,C,D,A,B,C,B,D,A,D,C,C,A,D,D,D,D,D,D,C,9,30
20214192,A,D,C,A,A,D,A,A,B,C,D,C,D,B,A,A,B,D,A,D,C,B,B,D,B,A,D,A,B,C,14,30
20180140,A,D,B,B,A,A,D,B,B,A,A,D,B,B,A,A,D,D,B,C,C,A,D,B,A,B,D,A,A,D,10,30
6135031,D,D,A,A,B,A,C,A,D,C,C,D,B,A,C,A,A,A,A,B,D,C,C,C,B,C,D,A,A,A,16,30
20094064,B,C,B,C,C,B,A,C,B,C,D,B,B,B,C,A,A,C,A,C,C,B,C,C,B,B,D,A,A,A,12,30
20214205,D,D,A,B,A,A,A,A,C,B,C,C,B,A,A,A,B,D,A,D,A,B,D,A,C,B,D,A,A,D,17,30
10153684,A,C,A,D,C,C,D,A,A,A,C,D,C,B,C,A,B,A,A,C,B,C,D,C,B,B,B,B,C,C,9,30
10416583,C,B,C,B,A,C,C,A,B,A,B,B,A,A,B,D,B,B,A,C,C,B,B,C,A,B,B,B,D,B,9,30
20331902,A,A,B,D,A,C,B,D,C,B,D,D,D,C,B,A,A,A,A,B,B,D,B,D,D,D,D,C,C,C,6,30
20079383,D,D,A,C,A,A,A,A,B,A,C,D,B,B,C,A,B,B,A,D,C,B,A,D,B,B,D,C,A,D,15,30
20094468,D,D,A,A,A,A,B,A,B,A,C,C,A,B,C,A,C,D,A,C,C,A,D,B,B,A,A,D,A,A,9,30
20214233,D,D,A,A,A,A,D,B,A,C,D,D,B,A,A,A,A,D,A,D,D,B,B,C,B,C,B,A,D,A,13,30
20214248,B,D,A,B,A,A,C,D,C,A,D,D,C,B,C,A,C,B,A,A,A,B,B,B,B,C,A,A,A,B,11,30
20093559,A,D,A,B,A,A,B,A,A,A,A,B,B,B,C,A,B,D,A,C,A,A,D,A,C,A,C,A,C,A,11,30
10001958,A,D,B,A,A,C,A,B,C,A,C,C,C,B,A,A,A,D,A,D,B,A,A,B,B,A,A,A,C,C,8,30
20161241,A,D,A,C,A,A,A,A,B,B,C,A,A,B,A,B,B,D,A,C,A,B,D,A,A,C,D,C,C,D,16,30
10114043,A,D,D,A,A,C,B,B,A,B,C,A,A,B,B,A,A,A,A,C,B,A,B,D,B,A,A,D,A,C,6,30
20186571,A,D,A,B,A,A,B,A,B,A,C,C,B,B,C,A,B,C,A,C,C,D,B,C,B,B,D,C,A,D,13,30
20296313,D,D,D,A,B,A,B,B,B,A,D,D,A,A,A,A,C,C,A,C,A,A,D,C,B,A,D,A,C,C,12,30
10178012,C,D,D,A,B,D,B,D,B,D,B,B,A,C,B,A,B,C,A,D,D,A,B,D,B,B,A,B,C,A,6,30
19895919,A,B,A,A,D,B,A,B,B,A,C,C,D,A,B,A,D,A,A,D,A,A,B,D,C,A,D,A,D,A,9,30
10158562,A,D,B,A,D,A,A,A,D,A,C,D,B,B,B,B,C,B,A,C,A,A,A,B,B,B,D,A,D,A,11,30
20093953,A,D,A,B,B,B,D,D,B,A,C,A,B,D,D,A,B,C,A,C,C,C,A,D,A,A,B,B,C,C,12,30
20114815,C,D,C,B,B,D,B,B,B,B,B,C,D,B,B,B,C,B,A,C,B,C,C,C,C,B,A,D,D,B,7,30
10658627,A,D,D,C,B,B,A,A,A,C,C,D,A,C,A,A,B,D,A,A,C,A,C,D,A,A,B,B,A,C,13,30
10658440,A,D,D,D,B,D,A,C,B,C,C,B,D,B,D,A,A,C,A,C,A,D,D,C,A,C,D,C,C,C,13,30
20214207,A,A,A,B,A,A,A,C,B,A,C,D,B,A,A,A,C,B,A,A,C,B,C,A,B,C,A,B,C,C,15,30
20259272,D,D,A,A,A,A,D,B,D,A,C,D,A,B,B,A,B,D,A,A,A,B,C,B,C,B,D,B,A,B,12,30
20094269,B,A,A,B,A,A,A,A,C,B,D,D,C,B,A,A,A,C,A,B,A,A,C,A,A,B,A,A,A,B,13,30
20294202,A,D,D,A,A,A,A,C,B,D,D,C,B,B,A,A,B,D,A,C,B,A,D,A,A,A,B,B,C,C,11,30
20094371,A,D,C,C,A,A,D,A,B,B,C,A,D,B,A,A,C,A,A,A,B,C,C,B,C,B,C,C,A,C,11,30
10162616,B,D,A,A,A,D,A,A,D,A,C,C,C,B,B,A,B,D,A,C,C,B,B,C,B,B,B,B,A,B,10,30
5134213,B,A,B,D,B,C,D,C,B,B,C,C,B,A,D,A,C,A,A,D,C,C,A,B,C,B,B,B,B,A,6,30
20056195,A,D,C,B,D,D,A,A,D,A,C,C,D,A,D,A,B,C,A,C,B,A,B,D,D,A,D,B,D,D,9,30
20094801,D,D,A,B,D,A,B,B,D,D,C,A,B,C,C,A,B,C,A,B,C,B,B,C,A,C,D,A,B,D,20,30
20411275,D,B,C,A,C,B,A,B,C,C,C,B,B,C,D,C,B,D,D,A,B,A,C,B,C,A,C,D,C,A,9,30
