NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18
10350289,B,A,A,C,B,B,C,C,B,A,C,B,B,A,B,C,C,A
10339881,C,A,C,A,A,B,B,B,A,A,B,A,C,A,B,C,B,C
10149098,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,C
10389309,B,A,A,A,B,A,A,A,B,C,A,B,A,B,C,B,B,A
10316431,B,A,B,B,C,C,B,C,A,B,C,B,C,C,B,C,C,B
10744951,B,B,C,C,B,B,C,C,C,B,B,A,B,B,A,C,B,A
10009283,B,B,A,A,A,B,B,A,C,B,A,C,B,A,A,A,B,A
10684932,C,A,C,A,A,A,C,A,A,C,A,C,A,A,C,B,A,C
10312198,B,B,B,B,C,B,C,A,A,B,A,C,B,B,C,B,B,B
10320524,B,A,A,A,A,A,C,A,A,B,A,A,A,A,A,A,A,A
10709104,B,B,A,A,A,A,C,B,B,B,A,B,A,B,A,C,A,B
10087485,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10385857,B,B,B,C,A,B,B,A,B,C,B,A,B,B,A,B,B,A
10230601,B,A,C,B,A,B,C,C,B,B,B,A,B,B,A,A,B,A
10095748,B,B,C,C,A,A,C,A,C,C,A,A,B,A,C,B,A,B
10345145,B,B,C,C,A,A,C,A,A,B,A,A,C,C,A,C,C,B
10296640,A,A,B,B,C,A,B,B,C,C,A,B,C,B,B,C,B,C
10296372,B,A,A,B,B,A,A,B,B,A,B,C,C,B,B,A,B,A
10094102,B,C,B,A,A,A,B,B,C,C,B,A,C,A,B,A,B,B
20331180,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A
10008279,A,B,B,A,A,A,A,C,B,C,C,B,A,A,B,C,A,C
10287099,B,A,C,A,A,B,C,A,A,A,C,A,A,A,A,A,B,A
10824200,B,B,A,C,A,A,C,A,C,C,B,C,B,C,A,C,B,C
10389448,C,A,A,C,A,A,A,A,B,A,B,B,A,A,A,A,B,B
10375969,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10628649,B,B,C,C,A,A,C,A,A,C,A,A,B,A,A,A,A,C
10112288,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10387084,B,C,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10298267,B,B,B,C,C,A,B,A,A,A,B,A,A,A,B,A,A,B
10086212,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
10386912,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A
10386854,B,B,C,C,A,B,C,A,C,C,A,B,B,B,A,C,B,A
10349496,B,B,A,A,A,A,C,A,A,A,B,A,A,A,A,A,A,A
10473386,B,B,A,B,C,B,A,A,A,C,A,B,C,B,C,B,A,B
10824189,A,B,A,B,A,C,A,A,A,A,B,B,A,A,A,A,B,B
10811521,B,C,C,A,A,B,C,A,B,C,A,A,B,B,A,A,B,B
10095941,B,C,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10341653,B,B,C,C,B,A,C,A,C,C,A,C,B,A,A,C,C,B
10389049,A,A,B,B,A,A,A,A,A,B,A,B,B,C,A,A,A,B
10375753,B,B,C,C,A,B,B,B,C,C,B,B,A,B,A,C,A,C
10015464,B,B,C,C,A,A,C,A,B,C,A,B,B,A,A,A,B,A
10302023,B,B,C,C,A,B,A,A,B,C,A,B,B,B,A,C,A,A
10311827,B,B,C,C,B,A,C,A,B,C,A,B,B,A,A,C,B,A
10604095,B,A,C,A,A,A,C,C,C,B,B,A,B,B,A,C,B,A
10301999,C,B,A,A,A,A,C,A,B,B,A,A,B,A,A,C,A,A
10139809,B,B,C,C,A,B,C,A,B,B,B,C,B,B,A,B,B,A
10095929,B,B,B,A,A,A,C,B,A,B,C,B,A,C,B,C,B,C
10648643,A,A,C,A,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10480130,B,C,C,C,A,A,C,A,B,B,A,C,B,B,A,A,A,A
10302949,B,B,C,C,A,A,C,A,A,C,A,A,B,A,B,C,B,C
10648497,B,B,C,C,A,A,C,A,A,C,A,A,C,B,A,C,B,A
10346299,B,B,C,C,A,A,C,A,B,C,A,A,B,A,A,C,B,A
10648628,B,B,C,C,B,A,C,A,B,C,A,C,B,A,A,A,A,B
10095968,B,B,C,C,A,B,C,A,B,B,B,C,B,A,A,B,A,C
10470992,B,C,C,C,C,C,C,A,A,C,A,A,B,B,A,C,B,C
10302912,B,A,C,C,A,A,A,A,B,C,A,A,C,B,A,B,A,A
10319489,B,B,C,C,A,B,C,A,A,C,A,A,B,A,A,B,A,C
10296293,B,B,C,C,A,B,C,A,C,C,A,B,B,C,A,C,A,B
10088317,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10503627,C,A,A,C,A,A,C,A,A,A,A,A,A,A,A,A,A,A
10313485,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A
10743421,B,B,C,C,A,B,C,B,A,A,A,A,B,B,A,A,B,A
10633572,B,B,C,A,A,A,C,B,B,A,B,A,B,B,B,B,A,A
10319747,B,B,C,C,A,B,C,A,A,B,A,C,B,A,A,B,B,A
10374662,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10227974,B,B,C,C,A,B,C,A,B,A,A,C,B,A,A,C,B,A
10374390,B,A,C,C,A,A,C,A,B,C,B,A,B,B,B,A,B,B
10374524,B,B,C,C,A,C,C,A,B,C,A,C,B,B,A,C,B,A
10050698,B,B,C,C,A,B,C,A,B,B,A,C,B,B,A,C,B,A
10480975,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10338087,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10466742,B,B,C,C,B,A,B,A,A,C,B,A,C,A,B,A,A,A
10296523,B,B,C,C,C,C,C,B,C,A,A,C,B,B,A,A,B,A
10153895,B,B,C,C,A,B,C,A,A,B,A,A,B,C,A,B,A,A
10466127,B,B,C,C,A,B,C,A,B,A,B,C,B,B,C,A,B,C
10153830,B,B,A,C,B,C,C,A,B,C,A,C,B,B,A,C,B,A
10156071,B,B,C,C,A,A,C,A,B,C,A,C,B,A,A,C,B,A
20312489,B,B,C,C,A,C,C,A,C,C,B,C,B,A,C,A,A,A
10296327,C,C,C,B,B,A,B,A,A,B,B,C,C,C,A,C,A,A
10451720,B,B,C,C,B,C,B,A,B,C,B,A,C,C,C,C,C,C
20312504,A,B,A,C,A,A,C,C,C,C,C,A,B,A,A,C,B,A
10210291,B,C,C,C,A,C,C,A,B,C,B,C,B,B,A,C,B,A
10330009,B,C,C,C,B,A,A,A,B,C,B,A,C,C,A,C,A,A
10153855,B,B,C,C,B,A,C,A,A,C,C,C,B,A,A,A,B,A
10153796,B,B,B,B,A,A,C,A,C,C,A,C,B,C,B,C,A,A
10296301,C,C,C,C,B,B,C,C,B,C,C,C,C,A,A,A,A,A
10621038,B,B,A,B,A,A,B,A,C,C,C,C,B,C,B,C,C,C
10230598,B,A,C,C,A,C,C,A,C,B,B,C,B,B,C,C,A,B
10230509,B,B,C,C,A,C,C,A,A,C,B,C,B,B,A,C,B,A
10230506,B,A,C,A,A,B,A,A,A,C,A,A,C,A,B,B,C,A
10515243,A,B,C,A,A,A,C,B,A,B,A,A,C,C,C,B,B,C
10230533,C,B,A,B,A,C,A,A,B,B,B,A,B,A,C,C,A,B
10299246,A,A,B,A,A,A,C,A,A,A,A,A,B,B,A,C,B,A
10230590,B,B,C,A,A,B,C,A,B,C,A,C,C,A,A,C,B,A
10490727,B,B,C,C,A,A,C,A,A,C,B,C,A,A,A,C,A,A
10322043,C,C,C,A,A,C,A,A,A,C,C,A,A,A,C,C,C,B
10230729,B,B,C,C,A,B,C,A,B,B,A,A,B,B,A,C,B,A
20175306,B,C,B,C,A,C,B,C,C,B,B,C,A,B,A,A,B,B
10230767,B,B,B,A,B,A,C,A,A,A,A,C,A,B,A,B,C,C
20336216,A,C,C,C,A,A,C,C,A,C,A,A,C,A,A,B,B,B
10230548,B,B,C,C,A,A,C,A,A,B,A,A,B,A,A,C,B,A
10296905,B,C,B,B,B,B,C,B,B,C,B,C,A,B,B,C,C,A
10230530,B,B,C,C,A,C,C,A,C,B,B,C,B,B,A,A,A,A
10230668,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10333986,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10497628,B,B,C,C,A,B,C,A,B,B,A,C,A,A,A,A,B,A
20305482,B,B,C,C,A,C,C,A,C,B,A,C,A,A,A,C,B,B
10463872,B,B,C,C,A,B,C,A,C,C,A,A,A,C,A,A,B,A
10222099,B,B,C,C,A,C,C,A,B,B,A,C,A,A,A,B,B,A
10686634,B,B,C,C,A,B,C,A,B,B,A,C,A,A,A,C,B,A
10813920,B,C,B,C,B,B,B,C,C,C,C,B,A,A,B,C,B,B
10812331,B,A,B,B,B,B,C,C,C,A,C,C,B,C,C,A,B,B
10746919,B,B,C,C,A,B,B,B,C,C,A,B,A,C,A,B,C,A
10793495,B,B,B,C,B,A,C,C,B,C,B,A,B,B,B,B,B,B
10796271,B,B,B,B,A,B,A,A,B,B,A,A,A,C,C,B,C,B
10813883,A,B,C,B,B,C,B,C,A,A,A,C,B,C,B,C,B,A
10286752,B,C,A,C,B,A,C,C,C,C,A,C,B,B,A,C,C,A
10286754,B,B,C,C,B,A,C,A,A,C,A,C,B,B,A,C,B,A
10286755,B,B,C,C,B,A,C,A,B,C,A,C,C,B,A,C,A,A
10469324,B,B,C,A,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10286756,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10126003,B,B,C,C,B,A,C,A,B,C,A,C,B,B,A,C,B,A
10653885,B,B,C,C,A,A,C,A,B,C,C,C,B,B,A,A,B,A
10746871,A,B,A,B,B,B,B,B,C,C,A,A,B,A,B,A,B,C
10411067,B,B,A,B,B,C,A,C,C,C,B,B,A,B,C,B,C,B
10411011,A,B,C,B,B,C,C,C,B,C,B,A,C,A,B,B,C,B
10235721,B,C,B,A,B,C,C,C,A,B,C,B,C,C,B,B,A,B
10411009,B,B,C,A,B,A,C,A,C,C,B,B,C,B,C,B,B,A
10496929,B,C,C,C,B,A,B,A,C,C,A,A,B,B,B,C,A,C
10411013,C,C,C,B,A,A,C,B,B,C,C,A,A,B,C,C,B,B
20175379,C,C,C,C,A,C,C,C,C,B,B,C,C,A,B,A,B,B
10411015,B,C,C,C,A,B,C,C,B,A,B,C,C,B,B,C,B,A
10411052,B,B,B,A,C,C,A,C,B,B,C,C,B,B,B,A,C,C
10411020,C,B,C,A,C,B,C,A,A,A,A,C,B,C,C,B,A,A
10466776,B,A,B,B,A,A,C,C,A,C,B,A,C,A,A,A,A,A
10398928,C,C,C,B,B,A,C,B,C,B,C,A,A,B,C,C,B,B
20360116,B,C,A,B,C,B,C,C,C,C,A,B,A,C,C,B,B,B
10411025,C,B,B,B,A,C,B,C,B,C,A,C,C,B,B,C,A,B
10505489,B,C,B,B,B,C,B,C,C,A,B,B,B,B,A,B,C,C
10604834,B,B,C,A,A,A,B,A,B,C,A,C,B,B,A,C,B,A
10411055,B,A,C,B,B,C,A,C,C,B,C,B,C,B,C,B,B,A
10411033,C,B,B,B,C,A,C,A,B,B,C,C,B,C,B,A,B,C
10411038,B,A,C,C,B,B,B,B,C,C,A,C,B,C,C,B,A,B
10411040,B,A,B,A,B,A,B,A,C,C,C,B,C,B,B,C,A,B
10411043,B,B,C,B,C,A,A,B,C,C,B,C,B,C,C,B,B,A
10466263,C,A,C,A,A,C,C,A,A,C,A,A,B,A,A,A,B,A
10439858,B,B,C,C,A,B,C,A,B,A,A,C,B,A,A,C,B,A
10230352,B,A,C,B,A,C,A,C,C,C,A,C,C,A,A,A,C,A
10359504,B,B,A,B,B,B,B,B,A,C,A,A,B,B,B,B,B,B
10131115,B,C,B,B,C,B,C,A,C,C,C,C,B,A,C,C,C,A
10633039,C,A,A,B,B,B,C,A,B,A,B,A,A,B,A,C,B,A
10457387,C,C,C,C,A,B,C,A,A,C,A,A,B,A,A,B,A,A
10362331,B,B,C,C,C,A,B,B,A,B,A,B,A,B,C,C,B,B
10365761,B,C,B,C,A,C,A,C,B,C,C,C,C,A,A,A,C,B
10414999,A,B,A,B,A,A,A,A,A,A,B,A,A,C,B,C,B,A
10385852,B,B,C,C,B,B,C,A,B,B,A,A,A,A,A,A,B,A
10451516,B,B,C,C,A,A,A,B,A,B,A,A,C,C,A,B,C,B
10362353,C,B,B,C,C,A,C,A,A,A,A,C,B,A,A,B,A,A
10457406,B,C,C,B,B,B,C,A,B,C,C,C,B,A,C,C,C,A
10478406,C,B,A,C,A,A,B,B,C,C,A,B,C,C,A,A,A,C
10362423,A,A,A,A,A,A,A,C,A,C,A,B,C,A,B,B,C,C
10230297,B,C,C,A,A,A,C,B,C,B,B,A,B,A,C,C,A,A
10457353,C,A,C,C,A,C,B,A,C,B,A,C,A,A,A,A,A,A
10633056,B,A,A,C,B,B,B,B,B,A,A,A,C,A,B,A,C,C
10451572,B,C,A,A,A,A,C,A,A,C,A,A,C,A,B,A,A,A
10631213,B,B,A,A,C,A,A,C,A,A,B,B,A,B,A,A,C,C
10457745,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10362549,C,A,A,A,B,C,A,B,B,A,A,A,A,B,A,A,A,A
10632997,C,B,B,B,A,C,A,B,C,B,C,B,A,B,A,C,B,C
10225548,B,C,C,C,A,C,C,B,B,A,A,B,B,A,A,A,B,B
10362623,A,A,C,B,B,B,C,B,A,B,B,A,C,A,A,A,B,A
10457410,B,B,A,A,C,B,A,C,B,A,A,A,B,C,B,A,C,A
10463383,A,B,A,B,A,A,A,B,B,B,B,A,B,A,B,A,B,B
10387662,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
10230356,B,B,A,C,C,B,B,A,A,A,B,A,A,A,A,B,B,C
10479835,C,C,C,A,B,B,C,A,B,C,C,A,B,B,A,C,C,A
10230303,B,A,B,B,A,A,B,B,B,B,B,A,C,B,B,B,B,A
10365262,C,A,C,C,A,A,C,B,A,B,A,C,A,A,A,A,A,A
10375943,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10365331,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10666832,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10488817,C,B,C,C,A,C,C,A,C,B,A,C,B,A,A,C,C,C
10281651,B,B,C,C,A,A,C,A,B,B,B,C,C,B,A,C,C,B
10317791,B,C,C,A,B,B,C,A,A,B,A,A,B,C,A,A,B,C
10644143,B,B,A,B,A,A,C,A,A,C,A,A,B,A,A,A,A,B
10317776,A,A,A,B,A,B,C,B,C,C,A,C,B,C,A,B,A,A
10478388,B,B,A,C,C,C,C,A,C,C,A,C,B,B,A,C,B,A
10317672,B,B,C,A,A,C,C,A,A,C,A,C,B,B,A,C,B,A
10488916,B,A,C,A,A,C,B,A,A,A,C,A,B,B,A,C,B,C
10316447,B,B,C,C,A,C,C,A,C,C,A,C,B,B,A,C,C,A
10317801,B,B,C,B,A,B,C,A,B,A,A,B,C,B,C,A,B,C
10317813,B,A,C,C,C,C,A,A,B,A,C,B,B,C,C,A,B,B
10468821,B,B,C,C,A,A,B,A,A,C,C,A,B,A,C,A,A,A
10490363,B,B,A,B,C,A,B,B,A,C,C,C,B,B,A,C,B,C
10114556,B,C,A,C,C,B,B,A,C,A,A,B,B,B,C,A,B,A
10320802,B,B,C,C,A,B,C,C,B,C,A,A,C,B,C,C,C,C
10106963,B,B,C,C,A,C,C,A,B,C,A,C,B,B,A,C,B,A
10488894,B,C,A,B,B,A,B,C,B,C,A,A,C,A,A,A,B,A
10301310,B,B,C,C,B,C,C,A,B,B,A,C,B,A,A,C,B,A
10520882,B,B,A,C,A,A,C,C,A,A,A,A,C,A,A,B,C,B
10274165,B,B,C,A,A,A,C,C,B,C,A,C,B,C,A,C,B,A
10451555,B,A,A,B,A,A,C,A,A,C,A,A,C,C,A,A,A,A
10013205,B,A,C,C,A,A,C,C,C,C,C,C,B,A,A,C,B,A
10275644,B,B,C,C,A,A,C,A,B,C,A,C,B,B,C,A,C,B
10009148,B,C,C,C,A,A,C,A,B,C,A,A,B,A,A,C,B,A
10095729,B,B,C,C,A,C,C,B,C,A,C,B,B,B,A,A,A,A
10274934,B,B,C,C,A,B,C,A,B,C,A,A,B,A,A,C,C,A
10358639,B,B,C,C,A,A,C,A,C,C,A,C,B,A,A,C,B,A
10194051,B,B,C,A,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10189206,B,A,C,C,A,B,C,A,C,C,B,C,A,B,B,B,C,C
10319910,B,B,A,C,A,A,C,A,C,B,B,A,C,A,B,C,B,B
10274971,B,B,C,C,A,B,C,A,A,C,B,A,C,B,B,C,A,A
10275064,C,A,B,A,A,B,B,B,B,B,A,A,C,A,B,A,A,B
10346474,B,B,C,B,A,B,C,A,B,B,B,B,B,A,B,A,A,B
10275076,C,B,B,C,C,A,B,A,C,B,A,C,A,C,A,C,A,B
10275084,B,B,A,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B
10311419,B,B,A,C,C,A,C,A,B,B,A,A,C,A,C,B,A,A
10275099,B,B,C,C,A,B,C,A,B,C,B,C,B,A,A,A,B,A
10348098,B,B,B,C,A,B,C,A,B,C,A,C,C,C,B,C,C,A
10009634,B,B,C,C,A,A,C,A,A,C,C,C,B,B,A,B,B,A
10275117,B,C,B,C,A,A,C,A,C,B,A,C,C,A,A,B,A,A
10590136,B,C,C,C,B,A,C,B,C,C,B,B,A,B,A,C,A,B
10095953,B,A,C,A,C,A,C,B,C,C,B,A,B,A,B,A,A,A
10104978,B,B,C,C,A,B,C,C,B,C,A,A,A,C,A,C,C,A
10374413,B,B,C,B,B,B,C,A,C,B,B,B,B,A,B,A,C,C
10309984,C,A,C,B,A,A,A,A,A,C,A,A,A,C,B,B,C,B
10112496,B,B,C,C,A,B,C,C,B,C,A,C,B,B,A,C,B,A
10095300,B,C,C,C,A,C,C,A,C,C,B,C,B,B,A,A,A,C
10275126,C,C,A,A,B,A,C,B,A,B,A,A,A,A,A,C,A,B
10275136,B,B,B,A,A,A,A,B,B,A,A,A,A,A,A,B,B,A
10093413,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10285578,B,B,C,C,A,B,B,C,A,C,B,A,A,A,A,B,A,A
10343067,B,B,C,C,A,B,C,C,C,B,B,C,B,A,B,B,B,A
10285551,C,C,A,B,B,B,B,C,C,C,A,A,B,B,B,A,A,A
10275148,B,B,C,C,A,B,C,A,B,A,A,C,B,B,A,A,C,A
10275152,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10275168,B,B,C,C,A,B,C,A,B,B,B,C,B,B,A,A,B,A
10227955,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10275196,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10340106,B,C,C,B,C,A,A,B,C,C,B,B,B,C,B,C,B,B
10322272,B,A,C,B,C,A,B,A,B,A,B,C,C,B,C,A,B,B
10275220,B,B,C,C,A,A,C,A,B,C,A,B,B,A,C,B,B,A
10591147,B,A,A,B,A,A,C,A,A,B,B,A,A,A,A,A,A,B
10493429,B,C,C,C,B,A,A,B,C,B,B,A,A,A,A,A,A,B
10275263,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10068086,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10095964,B,A,C,A,B,B,C,A,C,C,B,C,B,A,B,B,A,A
10275685,B,A,C,C,A,B,B,B,A,A,B,C,C,A,A,B,B,C
10388505,B,B,C,C,A,B,C,A,B,A,A,C,B,A,A,C,B,C
10275279,B,B,C,C,A,C,C,B,C,C,C,C,B,A,A,C,B,B
10275292,B,B,C,C,B,B,C,A,A,C,B,A,B,C,B,C,A,A
10275310,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,C,A
10275317,B,B,C,C,A,A,C,A,C,A,B,C,B,A,A,C,B,A
10451581,B,B,A,B,A,A,A,A,A,B,A,B,A,A,A,B,B,B
10275321,B,B,C,C,A,A,C,A,B,C,A,C,B,A,A,C,B,A
10275366,A,A,A,A,A,A,C,A,B,B,A,A,A,C,A,B,A,A
10374461,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10275371,B,B,C,C,A,B,C,A,C,A,B,B,B,C,B,B,B,A
10275688,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10275376,B,C,C,C,A,B,C,A,B,A,A,C,B,B,A,B,A,B
10275378,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10374512,B,B,C,B,A,C,A,B,B,B,B,A,A,B,A,B,A,A
10606304,A,B,C,A,A,C,B,A,C,B,B,C,A,A,C,B,A,B
10275383,B,B,C,C,A,B,C,C,B,A,B,C,B,B,A,C,B,A
10292816,A,B,A,C,A,B,A,A,B,A,B,A,B,A,C,C,B,A
10275389,B,B,C,C,A,B,C,A,B,B,A,C,B,B,B,C,A,B
10374429,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,C
10095587,B,C,C,C,B,A,B,C,A,C,A,C,B,A,A,C,B,A
10008873,B,B,C,C,A,B,C,A,B,B,A,A,B,B,A,C,B,A
10344234,B,B,A,A,A,A,C,B,A,A,A,A,A,B,A,A,A,A
10346055,B,B,C,A,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10104985,B,A,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10529739,B,C,C,B,B,A,A,A,B,C,B,A,A,C,C,C,A,B
10334723,C,A,A,B,A,A,A,B,B,B,A,A,B,A,B,B,A,B
10275393,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10305130,B,A,A,C,B,A,A,C,B,B,C,A,C,A,A,C,B,A
10275399,B,A,C,B,A,A,C,A,C,C,A,C,B,B,A,C,B,A
10100458,B,A,C,C,A,C,C,A,A,C,A,C,C,C,B,A,A,B
10275406,B,C,C,C,A,B,B,A,C,C,A,C,B,A,A,C,B,A
10104987,B,B,C,C,A,B,C,A,B,A,A,C,B,B,A,C,B,C
10344251,B,B,C,C,A,B,C,A,B,B,A,C,B,A,A,C,B,A
10275413,B,C,C,C,B,B,C,A,C,A,A,C,B,B,A,C,A,A
10133790,B,B,C,C,A,B,C,A,B,C,B,C,C,A,A,C,B,A
10795099,B,A,A,A,A,B,B,A,C,C,B,A,A,C,B,A,A,A
10136918,B,B,C,C,A,B,C,A,C,C,A,C,B,B,A,C,B,A
10275427,B,B,C,C,A,A,C,A,C,B,A,C,B,A,A,A,B,A
10374571,B,A,C,C,B,C,C,A,B,C,A,A,B,A,A,B,B,A
10084175,B,B,C,C,A,A,C,A,B,C,A,C,B,A,A,C,B,A
10349371,B,B,C,C,A,B,C,A,B,B,A,C,B,B,A,A,B,A
10339626,B,B,C,C,A,C,C,A,B,C,A,A,B,B,A,C,B,A
10275432,B,B,C,C,A,B,C,A,A,C,A,A,B,B,A,C,B,A
10296300,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10275433,B,B,C,C,A,C,C,C,B,C,A,A,B,B,A,C,B,A
10275434,B,B,C,C,A,A,C,A,B,C,A,C,B,A,A,C,B,A
10619827,B,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10336442,B,C,C,B,A,C,A,C,C,C,B,C,B,A,A,B,B,C
10094723,B,B,C,A,A,B,C,A,B,C,A,C,B,B,A,C,B,C
10499665,B,B,C,C,A,B,C,A,B,A,A,C,A,A,A,A,B,C
10374594,B,B,C,C,A,B,C,A,A,C,A,C,B,B,A,C,B,C
10342879,B,B,C,C,C,C,C,A,B,C,A,C,B,B,A,A,B,A
10275436,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,B,B,A
10339317,B,B,C,C,A,B,B,A,B,C,A,C,B,A,A,C,B,A
10275528,B,B,C,C,A,A,C,A,B,C,B,C,A,B,A,C,B,A
10176041,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10389988,B,B,C,C,A,A,C,A,B,C,A,C,B,A,A,C,B,A
10112833,C,A,C,B,C,C,C,B,A,C,A,A,C,B,C,C,B,B
10322744,B,A,C,B,B,B,C,A,A,C,B,C,B,B,A,C,B,A
10275546,B,C,C,B,A,B,C,A,A,C,B,B,C,C,C,A,C,C
10275578,B,A,C,B,A,B,C,A,B,C,A,C,B,C,A,C,B,C
10275599,B,A,C,C,A,B,C,C,B,B,A,C,B,A,A,A,B,A
10275612,B,C,C,B,B,A,A,A,C,C,A,C,B,C,A,C,B,A
10275715,B,A,C,C,A,B,C,A,A,A,B,A,C,A,C,B,A,A
10497864,C,C,B,B,B,A,B,A,B,B,B,B,C,A,A,A,A,A
10340159,B,C,C,A,A,B,A,A,B,B,A,B,A,A,A,A,A,B
10093118,B,C,C,C,A,C,C,B,A,C,A,C,A,A,A,A,B,A
10068417,C,C,A,B,C,C,B,A,A,B,B,B,B,A,B,B,B,B
10275709,B,B,C,C,A,A,C,A,A,C,A,A,C,B,B,C,A,A
10596318,A,A,B,B,A,B,C,C,C,A,C,A,A,A,A,B,B,B
10375878,B,C,C,A,A,A,C,A,B,C,A,A,B,A,A,C,A,B
10287088,B,C,C,C,C,B,B,B,C,C,C,C,C,B,B,C,A,A
10287416,B,B,C,B,B,B,C,A,B,C,A,A,B,A,A,C,B,B
10369347,B,C,B,A,A,B,B,B,A,C,C,A,A,C,C,B,A,C
10341963,B,B,C,C,A,B,C,A,C,A,A,C,B,A,A,A,B,A
10339449,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10287385,A,B,B,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A
10286753,B,B,B,B,B,B,B,C,B,C,B,B,B,B,A,B,B,B
10596435,B,B,C,C,A,B,B,B,B,B,C,C,B,B,B,B,A,A
10400472,B,B,C,B,A,A,C,A,C,C,A,C,B,B,A,B,B,A
10230528,B,B,C,A,A,B,C,A,C,A,A,C,C,B,A,C,B,C
10820619,C,C,C,B,A,C,B,A,A,A,A,B,A,A,B,B,A,A
10342052,B,C,C,C,A,A,C,C,C,B,A,A,B,B,A,A,B,A
10095913,B,B,C,C,A,A,C,B,B,C,A,A,B,B,A,A,B,A
10738707,B,A,B,B,B,A,B,C,B,B,A,A,B,C,C,A,B,C
10287400,B,B,A,B,A,C,A,A,C,A,A,A,A,B,A,B,B,B
10287377,B,C,C,C,A,A,C,A,A,C,A,A,B,A,A,C,C,A
10296381,B,B,A,C,A,A,C,A,C,C,C,C,B,A,A,C,B,C
10296391,A,B,C,C,A,C,C,C,A,B,A,A,B,A,A,A,B,C
10274921,C,B,B,A,A,A,C,C,A,C,B,A,C,B,B,A,B,B
10009298,B,A,B,B,B,C,B,A,A,A,A,A,B,B,B,C,B,A
10296413,B,B,C,C,A,A,C,A,B,C,B,C,B,A,A,B,B,A
10343185,B,B,C,C,B,A,A,C,C,B,A,C,B,C,A,C,B,A
10342081,B,B,C,C,A,A,B,A,C,B,B,C,B,C,A,C,B,A
10296426,B,A,C,A,A,A,A,A,A,B,A,C,B,A,C,B,A,A
10745810,B,A,A,A,B,B,B,A,B,B,A,A,B,C,A,B,A,B
10296433,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10358676,B,B,A,B,A,A,C,A,A,A,A,A,B,A,A,A,A,A
